barcode	stain_status
00829852	stained
00829853	stained
00829854	stained
00829855	stained
00829856	stained
00829857	stained
00829858	stained
00829859	stained
00829860	stained
00829861	stained
00829862	stained
00829863	stained
00829864	stained
00829865	stained
00829866	stained
00829867	stained
00829868	stained
00829870	stained
00829871	stained
00829872	stained
00829873	stained
00829874	stained
00829875	stained
00829876	stained
00829877	stained
00829878	stained
00829883	stained
00829884	stained
00829885	stained
00829888	stained
00829889	stained
00829891	stained
00829892	stained
00829893	stained
00829894	stained
00829895	stained
00829896	stained
00829897	stained
00829898	stained
00829899	stained
00829900	stained
00829902	stained
00829903	stained
00829904	stained
00829905	stained
00829906	stained
00829907	stained
00829908	stained
00829909	stained
00829910	stained
00829911	stained
00829912	stained
00829913	stained
00829914	stained
00829916	stained
00829919	stained
00829920	stained
00829921	stained
00829922	stained
00829923	stained
00829924	stained
00829925	stained
00829926	stained
00829927	stained
00829928	stained
00829929	stained
00829930	stained
00829931	stained
00829932	stained
00829933	stained
00829934	stained
00829935	stained
00829936	stained
00829937	stained
00829938	stained
00829939	stained
00829940	stained
00829941	stained
00829942	stained
00829943	stained
00829944	stained
00829945	stained
00829946	stained
00829947	stained
00829948	stained
00829949	stained
00829950	stained
00829951	stained
00829952	stained
00829953	stained
00829954	stained
00829955	stained
00829956	stained
00829957	stained
00829958	stained
00829959	stained
00829960	stained
00829961	stained
00829962	stained
00829963	stained
00829964	stained
00829965	stained
00829966	stained
00829967	stained
00829968	stained
00829969	stained
00829970	stained
00829971	stained
00829972	stained
00829973	stained
00829974	stained
00829975	stained
00829976	stained
00829977	stained
00829978	stained
00829979	stained
00829980	stained
00829981	stained
00829982	stained
00829983	stained
00829984	stained
00829985	stained
00829986	stained
00829987	stained
00829988	stained
00829989	stained
00829990	stained
00829991	stained
00829992	stained
00829993	stained
00829994	stained
00829995	stained
00829996	stained
00829997	stained
00829998	stained
00829999	stained
00830000	stained
00830002	stained
00830003	stained
00830004	stained
00830005	stained
00830006	stained
00830008	stained
00830010	stained
00830011	stained
00830012	stained
00830015	stained
00830016	stained
00830017	stained
00830018	stained
00830020	stained
00830021	stained
00830022	stained
00830023	stained
00830024	stained
00830025	stained
00830026	stained
00830027	stained
00830028	stained
00830029	stained
00830030	stained
00830031	stained
00830032	stained
00830033	stained
00830037	stained
00830038	stained
00830039	stained
00830040	stained
00830042	stained
00830043	stained
00830044	stained
00830046	stained
00830047	stained
00830048	stained
00830049	stained
00830050	stained
00830051	stained
00830052	stained
00830053	stained
00830055	stained
00830056	stained
00830057	stained
00830058	stained
00830059	stained
00830060	stained
00830061	stained
00830062	stained
00830066	stained
00830068	stained
00830069	stained
00830073	stained
00830074	stained
00830076	stained
00830079	stained
00830080	stained
00830081	stained
00830082	stained
00830083	stained
00830084	stained
00830085	stained
00830086	stained
00830087	stained
00830094	stained
00830096	stained
00830097	stained
00830098	stained
00830099	stained
00830100	stained
00830107	stained
00830108	stained
00830110	stained
00830111	stained
00830112	stained
00830113	stained
00830114	stained
00830117	stained
00830118	stained
00830122	stained
00830123	stained
00830124	stained
00830125	stained
00830129	stained
00830130	stained
00830135	stained
00830138	stained
00830139	stained
00830140	stained
00830141	stained
00830142	stained
00830143	stained
00830146	stained
00830147	stained
00830148	stained
00830159	stained
00830160	stained
00830161	stained
00830165	stained
00830168	stained
00830169	stained
00830170	stained
00830171	stained
00830172	stained
00830173	stained
00830174	stained
00830175	stained
00830176	stained
00830177	stained
00830178	stained
00830179	stained
00830180	stained
00830181	stained
00830182	stained
00830183	stained
00830184	stained
00830185	stained
00830186	stained
00830187	stained
00830188	stained
00830189	stained
00830190	stained
00830191	stained
00830192	stained
00830193	stained
00830194	stained
00830195	stained
00830196	stained
00830197	stained
00830198	stained
00830199	stained
00830200	stained
00830203	stained
00830204	stained
00830205	stained
00830206	stained
00830207	stained
00830208	stained
00830209	stained
00830210	stained
00830211	stained
00830212	stained
00830213	stained
00830214	stained
00830215	stained
00830216	stained
00830228	stained
00830229	stained
00830230	stained
00830231	stained
00830236	stained
00830237	stained
00830238	stained
00830239	stained
00830240	stained
00830242	stained
00830243	stained
00830245	stained
00830247	stained
00830248	stained
00830249	stained
00830250	stained
00830251	stained
00830252	stained
00830253	stained
00830254	stained
00830255	stained
00830256	stained
00830257	stained
00830258	stained
00830259	stained
00830260	stained
00830262	stained
00830264	stained
00830267	stained
00830268	stained
00830271	stained
00830272	stained
00830273	stained
00830274	stained
00830275	stained
00830276	stained
00830277	stained
00830278	stained
00830279	stained
00830280	stained
00830281	stained
00830282	stained
00830283	stained
00830284	stained
00830287	stained
00830288	stained
00830289	stained
00830290	stained
00830291	stained
00830292	stained
00830293	stained
00830295	stained
00830296	stained
00830297	stained
00830298	stained
00830299	stained
00830300	stained
00830302	stained
00830303	stained
00830304	stained
00830305	stained
00830307	stained
00830308	stained
00830309	stained
00830310	stained
00830311	stained
00830312	stained
00830314	stained
00830315	stained
00830319	stained
00830320	stained
00830321	stained
00830322	stained
00830323	stained
00830324	stained
00830325	stained
00830326	stained
00830327	stained
00830328	stained
00830329	stained
00830330	stained
00830331	stained
00830332	stained
00830333	stained
00830334	stained
00830335	stained
00830336	stained
00830337	stained
00830338	stained
00830339	stained
00830340	stained
00830341	stained
00830342	stained
00830343	stained
00830344	stained
00830346	stained
00830347	stained
00830348	stained
00830349	stained
00830350	stained
00830351	stained
00830352	stained
00830353	stained
00830354	stained
00830355	stained
00830356	stained
00830357	stained
00830359	stained
00830360	stained
00830361	stained
00830362	stained
00830363	stained
00830364	stained
00830365	stained
00830366	stained
00830371	stained
00830372	stained
00830374	stained
00830375	stained
00830376	stained
00830378	stained
00830379	stained
00830380	stained
00830381	stained
00830382	stained
00830383	stained
00830384	stained
00830385	stained
00830386	stained
00830387	stained
00830388	stained
00830391	stained
00830392	stained
00830394	stained
00830395	stained
00830396	stained
00830397	stained
00830398	stained
00830399	stained
00830401	stained
00830402	stained
00830403	stained
00830404	stained
00830405	stained
00830406	stained
00830407	stained
00830408	stained
00830409	stained
00830410	stained
00830411	stained
00830412	stained
00830413	stained
00830415	stained
00830416	stained
00830420	stained
00830421	stained
00830422	stained
00830423	stained
00830424	stained
00830425	stained
00830426	stained
00830427	stained
00830428	stained
00830429	stained
00830430	stained
00830431	stained
00830434	stained
00830435	stained
00830437	stained
00830438	stained
00830439	stained
00830440	stained
00830442	stained
00830443	stained
00830444	stained
00830445	stained
00830446	stained
00830447	stained
00830448	stained
00830449	stained
00830450	stained
00830451	stained
00830452	stained
00830454	stained
00830455	stained
00830456	stained
00830457	stained
00830458	stained
00830459	stained
00830462	stained
00830465	stained
00830466	stained
00830477	stained
00830479	stained
00830484	stained
00830485	stained
00830486	stained
00830487	stained
00830488	stained
00830489	stained
00830490	stained
00830491	stained
00830492	stained
00830493	stained
00830494	stained
00830495	stained
00830496	stained
00830497	stained
00830498	stained
00830499	stained
00836255	stained
00842338	stained
00846556	stained
00854473	stained
00867497	stained
00877846	stained
00898501	stained
00898502	stained
00898503	stained
00898504	stained
00898505	stained
00898506	stained
00898507	stained
00898508	stained
00898509	stained
00898510	stained
00898512	stained
00898513	stained
00898514	stained
00898515	stained
00898517	stained
00898518	stained
00898519	stained
00898520	stained
00898521	stained
00898522	stained
00898523	stained
00898524	stained
00898525	stained
00898526	stained
00898530	stained
00898531	stained
00898532	stained
00898533	stained
00898534	stained
00898535	stained
00898536	stained
00898537	stained
00898538	stained
00898539	stained
00898540	stained
00898541	stained
00898542	stained
00898545	stained
00898551	stained
00898552	stained
00898553	stained
00898554	stained
00898555	stained
00898556	stained
00898557	stained
00898558	stained
00898559	stained
00898560	stained
00898561	stained
00898562	stained
00898563	stained
00898564	stained
00898568	stained
00898569	stained
00898571	stained
00898573	stained
00898574	stained
00898575	stained
00898576	stained
00898578	stained
00898579	stained
00898580	stained
00898581	stained
00898582	stained
00898583	stained
00898584	stained
00898585	stained
00898586	stained
00898587	stained
00898588	stained
00898589	stained
00898596	stained
00898601	stained
00898602	stained
00898603	stained
00898604	stained
00898605	stained
00898606	stained
00898607	stained
00898608	stained
00898609	stained
00898610	stained
00898611	stained
00898612	stained
00898613	stained
00898614	stained
00898615	stained
00898616	stained
00898617	stained
00898619	stained
00898620	stained
00898621	stained
00898622	stained
00898623	stained
00898624	stained
00898625	stained
00898627	stained
00898628	stained
00898629	stained
00898630	stained
00898631	stained
00898632	stained
00898633	stained
00898634	stained
00898635	stained
00898636	stained
00898637	stained
00898638	stained
00898639	stained
00898640	stained
00898641	stained
00898642	stained
00898643	stained
00898644	stained
00898645	stained
00898646	stained
00898647	stained
00898649	stained
00898650	stained
00898651	stained
00898652	stained
00898653	stained
00898658	stained
00898659	stained
00898660	stained
00898661	stained
00898663	stained
00898664	stained
00898665	stained
00898666	stained
00898667	stained
00898668	stained
00898669	stained
00898670	stained
00898673	stained
00898674	stained
00898675	stained
00898676	stained
00898677	stained
00898678	stained
00898679	stained
00898680	stained
00898681	stained
00898682	stained
00898683	stained
00898684	stained
00898685	stained
00898686	stained
00898687	stained
00898688	stained
